HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT,WORK_ADDR_NUMB,WORK_ADDR_STREET_NAME,WORK_ADDR_UNIT_DESIGNATION,WORK_ADDR_UNIT_NUMBER,WORK_ADDR_CITY,WORK_ADDR_STATE,WORK_ADDR_ZIPCODE,WORK_ADDR_LATITUDE,WORK_ADDR_LONGITUDE,WORK_ADDR_PBKEY,ADDR_STREET_NUMBER,ADDR_STREET_NAME,ADDR_UNIT_DESIGNATION,ADDR_UNIT_NUMBER,CITY,STATE,ZIPCODE,LATITUDE,LONGITUDE,PBKEY
BD67160,SAD8006,YS2739165,A-2018-CE386,3,,3,223253.6,2018-11-26 00:00:00.0,2018-11-30 00:00:00.0,0,1,41.89078197,-87.63125181,1890.00,0,SAD8006,2017-02-08,2018-02-08,2009,Toyota,Corolla,SEWV088,Med Red,212976.0,0,Tommie,Talaga,F,1942-04-03,173-46-6340,Z180-6156-2491,2020-09-09,IL,2011-06-01,739-772-0739 ,ttalaga@lightemail.com,0,207,N MIDLAND AVE,,,JOLIET,IL,60435,41.525971,-88.115928,P00007UTTQ65,6525,173RD PL,APT,2B,TINLEY PARK,IL,60477,41.575672,-87.777843,-87.777843  
MJ57549,OGG2359,TO5690517,A-2018-CX480,3,,3,139853.9,2018-07-20 00:00:00.0,2018-07-20 00:00:00.0,0,1,41.89244415,-87.63720038,1932.00,0,OGG2359,2017-08-03,2018-08-03,2012,Hyundai,Tucson,JWIW436,Light Brown,134940.0,0,Joan,Toder,M,1997-10-14,368-73-0211,X872-2345-2670,2018-07-09,IL,2013-08-27,821-774-0093 ,jtoder@lightemail.com,0,16956,BLUFF RD,,,LEMONT,IL,60439,41.680617,-88.033515,P00007UWLB77,2062,WHEATFIELD DR,,,ROMEOVILLE,IL,60446,41.611756,-88.16079,-88.16079   
FI15095,MWA3612,NO2626234,A-2016-VA733,1,,3,210844.5,2016-09-24 00:00:00.0,2016-09-26 00:00:00.0,0,1,41.8181867,-87.7433186,1730.00,0,MWA3612,2015-07-25,2016-07-24,2005,Kia,Forte,WWFJ255,Black,199452.0,0,Norman,Robus,M,1995-11-08,789-97-8931,J286-2558-6822,2021-09-17,IL,2000-01-03,748-836-0845 ,nrobus@yahoot.com,0,9829,S KOLIN AVE,,,OAK LAWN,IL,60453,41.713535,-87.729265,P00007UTXGR5,21545,JEFFREY AVE,,,SAUK VILLAGE,IL,60411,41.49619,-87.572537,-87.572537  
ID61421,EXX9506,YS0850770,A-2016-EL664,2,,3,282275.4,2016-08-06 00:00:00.0,2016-08-20 00:00:00.0,0,3,41.88241054,-87.63721144,2170.00,0,EXX9506,2015-09-15,2016-09-14,2004,Ford,E-Series,NWTR387,White,276624.0,0,Belinda,Laughon,F,1981-01-19,463-86-6888,B796-7882-6341,2018-05-20,IL,2008-09-15,842-390-0006 ,blaughon@inboux.com,0,724,N WESTERN AVE,APT,I,PARK RIDGE,IL,60068,42.020796,-87.846011,P00007UWJ1C7,1469,N DRIFTWOOD AVE,,,PALATINE,IL,60067,42.136939,-88.052807,-88.052807  
MA52163,LSI8871,QR4862688,A-2017-TP823,1,,1,224281.5,2017-12-27 00:00:00.0,2017-12-29 00:00:00.0,1,2,41.93136196,-87.72315142,20380.00,1,DLO2085,2016-06-27,2017-06-27,2007,Dodge,Ram,QWPG124,Silver,222168.0,0,Lloyd,Highbaugh,M,1937-06-15,409-13-4199,V357-3958-1578,2020-02-11,IL,2008-09-07,235-727-0567 ,lhighbaugh@mmail.com,0,2949,CLEMATIS DR,,,SCHAUMBURG,IL,60193,42.02546,-88.153918,P00007UTN8H3,8044,W LYONS ST,APT,D,NILES,IL,60714,42.050841,-87.827062,-87.827062  
DH36190,HZO2953,RU4821935,A-2017-ZY438,5,,1,246553.7,2017-10-07 00:00:00.0,2017-10-10 00:00:00.0,1,1,41.81920073,-87.68457036,36190.00,1,HZO2953,2016-03-16,2017-03-16,2006,Toyota,Camry,JGIH775,Silver,245400.0,0,Elissa,Husmann,F,1939-04-20,141-58-9588,S299-6049-4016,2020-11-03,IL,2006-02-09,745-989-0324 ,ehusmann@inboux.com,0,5529,S ABERDEEN ST,,,CHICAGO,IL,60621,41.792933,-87.652069,P00007UWP38T,7338,S CALUMET AVE,,,CHICAGO,IL,60619,41.760872,-87.617236,-87.617236  
EA76874,WWL4334,OO6902604,A-2018-YO211,3,,1,193096.0,2018-03-30 00:00:00.0,2018-03-30 00:00:00.0,1,1,41.90191323,-87.70164516,27370.00,1,WWL4334,2017-05-25,2018-05-25,2008,Chevrolet,Traverse,WTSS934,Med Dk Blue,188184.0,0,Karina,Baehler,F,1963-08-31,484-48-3708,Q874-7759-2892,2021-04-22,IL,2007-03-13,735-663-0507 ,kbaehler@fasstmail.com,0,12811,W BLOSSOM DR,,,ALSIP,IL,60803,41.657868,-87.732506,P00007UX7S9F,16,N MAY ST,UNIT,508,CHICAGO,IL,60607,41.882335,-87.655812,-87.655812  
HJ59908,VYN5700,NN5051378,A-2016-EH641,2,,3,68251.0,2016-02-27 00:00:00.0,2016-03-02 00:00:00.0,0,1,41.88332815,-87.62846744,2280.00,0,VYN5700,2015-06-22,2016-06-21,2010,Ford,Explorer,BOOJ912,White,61920.0,1,Garret,Lor,M,1980-05-18,585-13-7095,M104-2165-8161,2020-08-25,IL,2009-07-22,745-914-0060 ,glor@mmail.com,0,18952,W OAK AVE,,,MUNDELEIN,IL,60060,42.246063,-88.003076,P00007UT4WD2,1916,N SAYRE AVE,,,CHICAGO,IL,60707,41.914996,-87.800977,-87.800977  
EL79658,KYK1171,XN0256599,A-2017-VB796,1,,3,163689.5,2017-12-28 00:00:00.0,2018-01-09 00:00:00.0,0,3,41.84415759,-87.72469381,2360.00,0,KYK1171,2016-05-27,2017-05-27,2010,Honda,CR-V,VCIW471,Med Dk Blue,163044.0,0,Corina,Lindhout,F,1954-02-04,294-58-5476,Y471-1407-3196,2020-10-22,IL,2007-11-10,258-791-0720 ,clindhout@zohoo.com,1,600,E RAND RD,,,ARLINGTON HEIGHTS,IL,60004,42.111809,-87.976743,P00007USWMHR,735,HARMS RD,,,GLENVIEW,IL,60025,42.068319,-87.771078,-87.771078  
EF67827,GZS5253,ZO5517949,A-2018-PQ500,5,,1,434090.0,2018-04-10 00:00:00.0,2018-04-14 00:00:00.0,1,1,41.68942688,-87.65875179,34490.00,1,GZS5253,2017-06-05,2018-06-05,1998,Nissan,Sentra,SFZL388,Silver,432000.0,0,Heath,Constantin,M,1947-03-26,162-38-7020,I275-9205-3978,2020-04-10,IL,1999-01-04,230-494-0682 ,hconstantin@zohoo.com,0,1850,S SPRINGFIELD AVE,,,CHICAGO,IL,60623,41.855576,-87.722718,P00007UWPD0A,5350,9TH AVE,,,COUNTRYSIDE,IL,60525,41.792854,-87.864253,-87.864253  
AE73680,ZLV8042,WO6936760,A-2017-LM549,3,,1,40609.9,2017-04-27 00:00:00.0,2017-05-10 00:00:00.0,1,1,42.0004435,-87.66085935,30350.00,1,ZLV8042,2016-03-25,2017-03-25,2014,Toyota,Corolla,CTVQ181,White,28386.0,1,Angelia,Sobey,F,1992-11-21,135-08-8872,Q191-7070-6656,2021-10-24,IL,2012-09-02,232-227-0074 ,asobey@mooosend.com,0,1025,CAMPUS DR,,,MUNDELEIN,IL,60060,42.25,-87.982386,P00007UW4U4R,32,MOFFETT RD,,,LAKE BLUFF,IL,60044,42.269796,-87.836708,-87.836708  
BA95213,XWX7008,VP6479927,A-2016-XT283,3,,1,241219.8,2016-04-27 00:00:00.0,2016-05-05 00:00:00.0,1,3,41.86730472,-87.64397388,27310.00,1,XWX7008,2015-09-20,2016-09-19,2004,Kia,Optima,BMFT529,Silver,234144.0,0,Chung,Calavan,M,1936-02-03,367-48-9959,L931-4829-7982,2019-01-07,IL,2017-07-21,723-224-0927 ,ccalavan@outloop.com,0,953,W CUYLER AVE,,,CHICAGO,IL,60613,41.955174,-87.653238,P00007UWO0K2,400,E OHIO ST,APT,4801,CHICAGO,IL,60611,41.89292,-87.617293,-87.617293  
BH63677,MNG4882,YY4764753,A-2016-MF411,1,,1,243194.9,2016-07-04 00:00:00.0,2016-07-07 00:00:00.0,1,3,41.93457199,-87.78566027,25210.00,1,MNG4882,2015-10-21,2016-10-20,2004,Chevrolet,Camaro,EUAY902,White,233424.0,0,Tessa,Jugan,F,1949-03-27,595-10-6395,R895-9819-1167,2021-12-20,IL,1999-02-06,751-245-0239 ,tjugan@outloop.com,0,4016,S ELLIS AVE,,,CHICAGO,IL,60653,41.821342,-87.603941,P00007UWRD8G,11020,S MILLARD AVE,,,CHICAGO,IL,60655,41.692535,-87.712237,-87.712237  
CJ75179,JGL7271,XO0903670,A-2018-IX762,5,,2,50221.6,2018-12-07 00:00:00.0,2018-12-10 00:00:00.0,1,1,41.89506294,-87.7530869,2950.00,0,JGL7271,2017-03-26,2018-03-26,2016,Chevrolet,Colorado,ALET311,Silver,36720.0,0,Chasity,Brode,F,1941-03-02,771-51-3470,Z493-6758-8084,2018-06-01,IL,2008-09-13,824-658-0711 ,cbrode@fasstmail.com,0,2150,S CHESTNUT ST,APT,C,DES PLAINES,IL,60018,42.014047,-87.889741,P00007UT015T,2031,PARKSIDE DR,,,PARK RIDGE,IL,60068,42.042935,-87.846771,-87.846771  
JH82234,MXU1596,UX1515385,A-2016-YK142,2,,3,347421.0,2016-09-18 00:00:00.0,2016-09-29 00:00:00.0,0,1,41.86252459,-87.64213178,1210.00,0,MXU1596,2015-05-19,2016-05-18,1998,Subaru,Impreza,LGKI253,Silver,339984.0,0,Marquis,Jastrab,M,1980-06-28,125-62-6381,S404-3346-8684,2018-12-21,IL,2010-06-18,736-592-0129 ,mjastrab@freshmaail.com,0,2528,N LINCOLN AVE,APT,P-39,CHICAGO,IL,60614,41.927413,-87.652524,P00007UWO7EO,5258,W CARMEN AVE,,,CHICAGO,IL,60630,41.973638,-87.760038,-87.760038  
KL27559,KGC9647,QX1087376,A-2017-VS697,5,,1,93436.3,2017-11-07 00:00:00.0,2017-11-21 00:00:00.0,1,1,41.77455256,-87.68336926,19340.00,1,KDR2343,2016-05-21,2017-05-21,2013,Toyota,Rav-4,MWFR194,Silver,84348.0,0,Thurman,Amis,M,1986-01-18,867-43-0315,O298-6752-2088,2020-03-31,IL,1999-07-27,221-411-0804 ,tamis@fasstmail.com,0,1047,N THROOP ST,,,CHICAGO,IL,60642,41.901264,-87.659908,P00007UWQQM9,304,N OWEN ST,,,MOUNT PROSPECT,IL,60056,42.072169,-87.930366,-87.930366  
FM37273,RYT3714,SS8033919,A-2017-YO261,1,,3,42931.6,2017-05-26 00:00:00.0,2017-06-02 00:00:00.0,0,3,41.89679903,-87.70315361,2560.00,0,RYT3714,2016-03-27,2017-03-27,2015,Hyundai,Sonata,HAFY632,Silver,40212.0,0,Maryann,Guadian,F,1958-01-06,808-35-9985,P780-8697-1739,2018-10-23,IL,2016-05-25,357-465-0678 ,mguadian@yahoot.com,0,3316,W 95TH ST,,,EVERGREEN PK,IL,60805,41.720991,-87.704573,P00007UV0S9Q,818,S HAWTHORNE AVE,,,ELMHURST,IL,60126,41.87443,-87.953425,-87.953425  
AG14753,GMS3368,OP0488234,A-2017-MJ827,1,,3,86881.4,2017-11-24 00:00:00.0,2017-12-02 00:00:00.0,0,1,41.88770538,-87.62058814,2550.00,0,GMS3368,2016-04-03,2017-04-03,2013,Nissan,Altima,GZLU426,Silver,79524.0,0,Jamal,Pollmann,M,1936-06-01,079-31-6534,J144-7667-4809,2019-04-08,IL,1999-04-23,735-548-0345 ,jpollmann@freshmaail.com,0,1629,S PRAIRIE AVE,UNIT,2506,CHICAGO,IL,60616,41.859467,-87.620386,P00007UUFZI1,1817,RIDGELAND AVE,,,BERWYN,IL,60402,41.855572,-87.783337,-87.783337  
MF26358,URL8316,NR7986744,A-2018-MK237,2,,3,47333.9,2018-10-01 00:00:00.0,2018-10-01 00:00:00.0,0,1,41.70344854,-87.68138191,1350.00,0,URL8316,2017-07-01,2018-07-01,2016,Toyota,Corolla,LCJK787,White,37872.0,0,Rosa,Lambey,F,1973-07-12,500-80-0804,J129-6438-4587,2018-12-02,IL,2005-03-25,232-961-0842 ,rlambey@fasstmail.com,0,22423,YATES AVE,,,SAUK VILLAGE,IL,60411,41.481756,-87.564321,P00007UTQW5E,8010,HOWARD AVE,,,LA GRANGE,IL,60525,41.744047,-87.89258,-87.89258   
LM58734,KPQ4157,YX8982998,A-2018-TT969,3,,3,245549.0,2018-03-20 00:00:00.0,2018-03-24 00:00:00.0,0,4,41.92834542,-87.6684029,1180.00,0,KPQ4157,2017-06-02,2018-06-02,2008,Buick,Enclave,RRHN760,White,232920.0,0,Horace,Mathesius,M,1961-10-11,869-70-2920,G840-4521-6716,2019-11-13,IL,2007-01-25,348-729-0078 ,hmathesius@yahoot.com,0,417,THAMES DR,,,SHOREWOOD,IL,60404,41.527642,-88.22166,P00007UTPQES,7021,HILLCREST DR,,,DOWNERS GROVE,IL,60516,41.760323,-88.019281,-88.019281  
HE69325,WVA4800,ZZ8124639,A-2017-VV444,5,,1,45802.6,2017-01-26 00:00:00.0,2017-02-04 00:00:00.0,0,1,41.80107195,-87.58174032,34994.50,1,WVA4800,2016-07-17,2017-07-17,2015,Kia,Soul,USOF558,Silver,44904.0,0,Dorian,Ziering,M,1969-07-22,047-40-9266,F775-2634-3845,2018-12-10,IL,2007-06-27,741-967-0745 ,dziering@yahoot.com,0,2302,S GOEBBERT RD,APT,1106,ARLINGTON HEIGHTS,IL,60005,42.043081,-87.976579,P00007UWI30F,6656,S KEDVALE AVE,,,CHICAGO,IL,60629,41.771452,-87.726579,-87.726579  
AH19995,AKN9070,TQ9596648,A-2016-BE830,5,,3,251473.2,2016-11-17 00:00:00.0,2016-11-18 00:00:00.0,0,1,41.8776941,-87.75352928,16680.00,0,AKN9070,2015-08-19,2016-08-18,2004,GMC,Sierra,JWLU704,Light Brown,238752.0,0,Claudio,Kamat,M,1971-05-04,889-21-7664,X701-8626-3214,2019-09-06,IL,2015-08-11,735-377-0720 ,ckamat@mmail.com,0,3033,N SHERIDAN RD,APT,308,CHICAGO,IL,60657,41.937403,-87.639068,P00007UUXA5V,1754,N WILMOT AVE,,,CHICAGO,IL,60647,41.91343,-87.681068,-87.681068  
KH42441,ZTE2349,YS2996375,A-2017-QO316,3,,1,45797.8,2017-05-26 00:00:00.0,2017-06-05 00:00:00.0,1,3,42.00830436,-87.67818538,14480.00,1,ZTE2349,2016-07-14,2017-07-14,2015,Ford,F-150,BJAH825,Light Brown,42864.0,0,Tracie,Freerksen,F,1988-09-10,092-21-4340,F129-5494-2295,2021-05-02,IL,2015-01-09,736-517-0798 ,tfreerksen@inboux.com,0,15021,EVERS ST,,,DOLTON,IL,60419,41.621699,-87.604693,P00007UTRIZ2,8030,S KOLMAR AVE,,,CHICAGO,IL,60652,41.746431,-87.735243,-87.735243  
BK87192,GTF4097,ZX0110603,A-2016-VA425,1,,3,88939.1,2016-11-28 00:00:00.0,2016-12-02 00:00:00.0,1,1,41.93064372,-87.68536822,1817.00,0,GTF4097,2015-01-22,2016-01-22,2012,Ford,E-Series,NTBC226,Silver,77328.0,0,Bart,Hanniford,M,1947-01-20,581-49-3586,A573-9324-7524,2020-09-28,IL,2002-08-07,221-305-0141 ,bhanniford@beemail.com,0,1648,W 79TH ST,,,CHICAGO,IL,60620,41.75056,-87.66539,P00007UWOVRL,2081,MAGNOLIA LN,,,HIGHLAND PARK,IL,60035,42.155277,-87.81929,-87.81929   
HK75384,HWB1910,UV1284533,A-2018-VC280,1,,3,255525.6,2018-07-12 00:00:00.0,2018-07-15 00:00:00.0,0,1,41.96457585,-87.74287565,2780.00,0,HWB1910,2017-06-24,2018-06-24,2007,Nissan,Pathfinder,WIVB188,Med Red,254364.0,0,Augusta,Cheathem,F,1980-08-22,306-06-7315,A117-6082-5310,2019-07-01,IL,2000-01-13,237-615-0723 ,acheathem@yahoot.com,0,3416,N BELL AVE,,,CHICAGO,IL,60618,41.943743,-87.684878,P00007UWONVR,16520,CRAIG DR,,,OAK FOREST,IL,60452,41.590796,-87.727183,-87.727183  
KG46105,IYO5987,ZT3653138,A-2016-WW107,3,,3,262087.5,2016-02-07 00:00:00.0,2016-02-20 00:00:00.0,1,1,41.69954742,-87.64275192,2480.00,0,IYO5987,2015-09-26,2016-09-25,2004,Dodge,Ram,OVOS293,Black,251424.0,0,Paige,Mcleroy,F,1972-04-22,739-64-7587,B394-4024-6311,2020-06-28,IL,2016-08-09,723-583-0068 ,pmcleroy@outloop.com,0,1636,W MELROSE ST,APT,105,CHICAGO,IL,60657,41.940816,-87.670164,P00007UUXY5M,2645,S HILLOCK AVE,,,CHICAGO,IL,60608,41.844692,-87.657224,-87.657224  
BC81148,TYI3593,TV1098462,A-2018-JD560,5,,3,356670.1,2018-05-06 00:00:00.0,2018-05-17 00:00:00.0,0,1,41.72258206,-87.57504199,1173.00,0,TYI3593,2017-07-18,2018-07-18,2001,Honda,Pilot,LWTV169,Silver,348132.0,0,Silvia,Camey,F,1958-03-17,464-84-2765,P947-3249-2285,2020-06-28,IL,2014-08-08,238-221-0831 ,scamey@outloop.com,0,501,S OAKLEY AVE,,,CHICAGO,IL,60612,41.87484,-87.68341,P00007UWNYEK,902,E WILDWOOD DR,,,PROSPECT HEIGHTS,IL,60070,42.114901,-87.938928,-87.938928  
DB54325,YDC9744,RW8719560,A-2017-TQ395,1,,1,248401.6,2017-09-30 00:00:00.0,2017-10-09 00:00:00.0,0,1,41.73153777,-87.58567864,21920.00,1,YDC9744,2016-05-21,2017-05-21,2006,Chrysler,300,FOHT388,Light Brown,242628.0,0,Lavonne,Mest,F,1969-03-23,639-95-1132,A309-3885-6676,2019-03-03,IL,2003-08-26,749-903-0705 ,lmest@gmxx.com,0,2013,W RANDOLPH ST,,,CHICAGO,IL,60612,41.88449,-87.677545,P00007UUDRWH,2708,MARINER CT,,,LYNWOOD,IL,60411,41.53896,-87.550718,-87.550718  
FB97223,LKE7989,PP2891277,A-2018-YJ218,3,,1,247662.7,2018-03-13 00:00:00.0,2018-03-13 00:00:00.0,1,2,41.89713934,-87.7361474,33080.00,1,LKE7989,2017-01-16,2018-01-16,2007,Mazda,CX-5,MZVJ362,Black,237732.0,0,Wilson,Chavis,M,1975-07-18,121-99-0480,U470-5050-8688,2019-05-21,IL,2007-08-10,265-357-0603 ,wchavis@mooosend.com,0,540,EXECUTIVE DR,,,WILLOWBROOK,IL,60527,41.750256,-87.936673,P00007UU5C1Q,805,CESSNA CT,,,NEW LENOX,IL,60451,41.506734,-87.98087,-87.98087   
FF78473,JTG5046,VU5501162,A-2017-CI379,4,,3,201218.5,2017-04-15 00:00:00.0,2017-04-24 00:00:00.0,0,1,41.73600895,-87.65571261,1510.00,0,JTG5046,2016-05-13,2017-05-13,2008,Toyota,Tacoma,BNBL630,White,198636.0,0,Sonny,Coppolo,M,1988-04-03,444-75-5931,I155-5409-6335,2021-10-04,IL,2016-08-27,265-314-0571 ,scoppolo@yahoot.com,0,3890,NORTHPOINT BLVD,,,WAUKEGAN,IL,60085,42.346514,-87.897599,P00007UT8Z59,844,NOEL DR,,,MUNDELEIN,IL,60060,42.264717,-87.990088,-87.990088  
DH59066,VVM4056,VX5016451,A-2018-AK442,2,,1,77539.8,2018-02-26 00:00:00.0,2018-03-11 00:00:00.0,1,1,41.9471065,-87.68811976,35920.00,1,VVM4056,2017-04-05,2018-04-05,2015,GMC,Sierra,YICG726,Silver,66900.0,0,Benita,Pasalo,F,1988-08-01,756-34-3050,C843-3935-5491,2018-06-12,IL,2008-04-22,230-281-0130 ,bpasalo@zohoo.com,0,151,S ALBANY AVE,APT,3,CHICAGO,IL,60612,41.878199,-87.703294,P00007UWNVW7,11655,S KEDZIE AVE,,,MERRIONETTE PARK,IL,60803,41.680733,-87.700023,-87.700023  
KG24084,KJB7332,VV3512076,A-2018-RQ481,5,,1,414306.8,2018-01-19 00:00:00.0,2018-02-01 00:00:00.0,0,1,41.9140602,-87.74602773,20230.00,1,KJB7332,2017-04-22,2018-04-22,2000,Audi,Q5,UACM064,White,400860.0,0,Jere,Severyn,M,1944-05-31,305-52-4981,N441-2416-3252,2021-02-05,IL,2004-06-13,247-426-0708 ,jseveryn@mmail.com,0,2435,N SHEFFIELD AVE,APT,3,CHICAGO,IL,60614,41.926606,-87.653326,P00007UUF3J9,290,N WESTGATE RD,APT,301,MOUNT PROSPECT,IL,60056,42.071476,-87.918318,-87.918318  
LM65123,GDD4857,QS9761555,A-2016-NH551,2,,3,149077.6,2016-11-08 00:00:00.0,2016-11-08 00:00:00.0,0,1,41.88579694,-87.64570081,2170.00,0,GDD4857,2015-10-14,2016-10-13,2010,GMC,Acadia,KRIR350,Med Dk Blue,136728.0,0,Wilford,Peets,M,1971-05-16,291-58-8054,J150-5830-9359,2019-10-09,IL,2017-09-25,221-818-0906 ,wpeets@mooosend.com,0,930,DONOHO AVE,,,BEECHER,IL,60401,41.348922,-87.612759,P00007UW5H63,3439,VOLLMER RD,UNIT,208,FLOSSMOOR,IL,60422,41.528524,-87.700543,-87.700543  
BB27788,SGU2312,WS1519983,A-2016-EF136,5,,1,325260.6,2016-09-28 00:00:00.0,2016-10-04 00:00:00.0,0,1,41.8912077,-87.64893961,34200.00,1,SGU2312,2015-02-08,2016-02-08,2000,Dodge,Grand Caravan,VTFI995,Silver,313728.0,0,Edgar,Decaire,M,1964-02-25,438-65-0793,L663-7469-3623,2021-05-10,IL,2017-07-14,324-510-0600 ,edecaire@fasstmail.com,0,727,W 129TH PL,,,CHICAGO,IL,60628,41.658108,-87.639923,P00007UUM8B5,464,MEADOWLARK DR,,,BOLINGBROOK,IL,60440,41.685679,-88.085579,-88.085579  
JB33981,JAG1187,UT3981430,A-2016-HO697,1,,3,34151.1,2016-10-31 00:00:00.0,2016-11-14 00:00:00.0,0,1,41.87195364,-87.76334923,2277.00,0,JAG1187,2015-10-04,2016-10-03,2013,Chevrolet,Silverado,BIZM948,Light Brown,32148.0,1,Irvin,Trouba,M,1989-04-29,282-24-3163,Y673-7837-8504,2018-10-19,IL,2006-06-15,748-916-0791 ,itrouba@inboux.com,0,7609,S SAINT LAWRENCE AVE,,,CHICAGO,IL,60619,41.756342,-87.609852,P00007UUID70,330,N CLINTON ST,APT,302,CHICAGO,IL,60661,41.887787,-87.641785,-87.641785  
AD49282,QVM1911,YT2430777,A-2018-PS683,1,,3,349263.8,2018-05-28 00:00:00.0,2018-06-03 00:00:00.0,0,1,41.90080611,-87.61972396,2850.00,0,QVM1911,2017-11-02,2018-11-02,2000,Dodge,Ram,VAUG291,Med Red,339120.0,0,Tracey,Jermany,M,1985-10-02,535-40-2316,D186-7740-8351,2018-11-19,IL,2000-06-06,748-247-0191 ,tjermany@mailjeep.com,0,1835,HIGH GROVE LN,,,NAPERVILLE,IL,60540,41.777975,-88.201058,P00007UWDEJ8,1020,N PARKSIDE AVE,,,CHICAGO,IL,60651,41.899152,-87.76711,-87.76711   
MB74980,HEX2175,NR5020416,A-2016-IT228,1,,3,58439.6,2016-01-12 00:00:00.0,2016-01-20 00:00:00.0,0,1,41.81674857,-87.61646799,1550.00,0,HEX2175,2015-01-10,2016-01-10,2013,Dodge,Ram,IJKJ987,Med Red,54072.0,0,Tanya,Jurden,F,2001-07-11,602-64-5352,Z646-1639-4271,2018-03-24,IL,2004-02-15,836-550-0297 ,tjurden@gmxx.com,0,29154,N WADE ST,,,WAUCONDA,IL,60084,42.286417,-88.126696,P00007UWJB34,571,S ELMWOOD AVE,,,WAUKEGAN,IL,60085,42.349359,-87.853768,-87.853768  
MH92279,YOD8364,WW4653707,A-2017-QW162,2,,3,70700.8,2017-05-19 00:00:00.0,2017-06-01 00:00:00.0,0,1,41.72984108,-87.60480693,1450.00,0,YOD8364,2016-09-05,2017-09-05,2014,Ford,F-150,ZQJT789,Silver,55728.0,0,Rosita,Cardona,F,1993-11-06,030-14-5543,N837-8064-1103,2018-07-03,IL,2014-10-05,823-982-0183 ,rcardona@mailjeep.com,0,5611,W DIVISION ST,,,CHICAGO,IL,60651,41.901899,-87.766143,P00007UUVIN0,320,PARK DR,,,NORTHBROOK,IL,60062,42.12729,-87.78808,-87.78808   
HJ68194,XZY2844,TZ9092867,A-2017-NP425,1,,1,63610.2,2017-11-26 00:00:00.0,2017-12-01 00:00:00.0,0,1,41.86347978,-87.68928558,31450.00,1,XZY2844,2017-03-20,2018-03-20,2015,Jeep,Wrangler,RFXR430,Silver,57456.0,0,Dion,Pimento,M,1956-01-11,458-72-9685,R761-5910-2561,2018-07-23,IL,2003-05-15,261-657-0953 ,dpimento@fasstmail.com,0,7922,W ELMGROVE DR,,,ELMWOOD PARK,IL,60707,41.933629,-87.824828,P00007UUZCTF,5725,ROSE CT,,,BERKELEY,IL,60163,41.882753,-87.911883,-87.911883  
LL33654,TGA1173,VT5542027,A-2016-JS377,2,,1,371183.8,2016-08-26 00:00:00.0,2016-09-01 00:00:00.0,1,5,41.84714751,-87.64633938,13100.00,1,TGA1173,2015-10-03,2016-10-02,1998,Ford,F-150,JVXZ499,Black,370656.0,0,Clarence,Ziola,M,1974-12-18,472-59-7205,G183-2201-3815,2019-07-24,IL,2017-03-23,840-574-0215 ,cziola@gmxx.com,0,1012,S 4TH AVE,,,MAYWOOD,IL,60153,41.87855,-87.837847,P00007UWJWOD,22,PARK LN,UNIT,517,PARK RIDGE,IL,60068,42.013848,-87.859507,-87.859507  
EH38308,AQE1236,QV0727891,A-2016-CP968,2,,3,67792.3,2016-10-12 00:00:00.0,2016-10-20 00:00:00.0,0,1,41.81679293,-87.59494802,1490.00,0,AQE1236,2015-02-01,2016-02-01,2013,Dodge,Grand Caravan,CAJK640,Black,61488.0,0,Aldo,Grauso,M,1946-12-12,055-14-4900,Y391-6319-4299,2020-07-05,IL,2005-10-16,245-911-0869 ,agrauso@zohoo.com,1,4554,CLYDE AVE,,,LYONS,IL,60534,41.807209,-87.828186,P00007UWMERL,329,LOCKWOOD AVE,,,NORTHFIELD,IL,60093,42.100259,-87.763287,-87.763287  
KH30531,PWW8014,PU3271539,A-2017-HT680,3,,3,444121.7,2017-04-04 00:00:00.0,2017-04-12 00:00:00.0,1,1,41.87409237,-87.66647809,1110.00,0,PWW8014,2016-04-25,2017-04-25,1995,Ford,Mustang,OKNB982,Silver,436392.0,0,Theodora,Feuquay,F,1988-12-22,015-17-7578,H742-5490-5580,2021-09-20,IL,2010-01-16,738-369-0103 ,tfeuquay@husshmail.com,0,1924,W DIVISION ST,,,CHICAGO,IL,60622,41.903434,-87.675868,P00007UWELJT,4719,W LAWRENCE AVE,,,CHICAGO,IL,60630,41.967816,-87.746153,-87.746153  
